,Long,Date,Cases
8949,-71.5639,2/16/20,0
8950,28.3699,2/16/20,0
8951,-93.9002,2/16/20,0
8952,-98.2681,2/16/20,0
8953,-82.7649,2/16/20,0
8954,-71.5118,2/16/20,0
8955,-89.6165,2/16/20,0
8956,-63.0501,2/16/20,0
8957,-72.7554,2/16/20,0
8958,-157.4983,2/16/20,0
8959,-96.9289,2/16/20,0
8960,-111.8624,2/16/20,0
8961,-1.5616,2/16/20,0
8962,-2.3644,2/16/20,0
8963,12.4534,2/16/20,0
8964,103.8467,2/16/20,0
8965,-80.7821,2/16/20,0
8966,-96.7265,2/16/20,0
8967,-91.8678,2/16/20,0
8968,-92.2884,2/16/20,0
8969,-72.7107,2/16/20,0
8970,-152.4044,2/16/20,0
8971,-92.3731,2/16/20,0
8972,-75.5071,2/16/20,0
8973,-114.4788,2/16/20,0
8974,-69.3819,2/16/20,0
8975,-84.5361,2/16/20,0
8976,-89.6787,2/16/20,0
8977,-110.4544,2/16/20,0
8978,-106.2485,2/16/20,0
8979,-99.78399999999999,2/16/20,0
8980,-99.4388,2/16/20,0
8981,-80.9545,2/16/20,0
8982,-107.3025,2/16/20,0
8983,-122.6413,2/16/20,0
8984,-121.9018,2/16/20,0
8985,-121.958,2/16/20,0
8986,-122.2654,2/16/20,0
8987,-119.1391,2/16/20,0
8988,-71.8571,2/16/20,0
8989,-84.0167,2/16/20,0
8990,-84.2279,2/16/20,0
8991,-82.7779,2/16/20,0
8992,-84.4803,2/16/20,0
8993,-94.8521,2/16/20,0
8994,-74.124,2/16/20,0
8995,-74.8649,2/16/20,0
8996,-75.1196,2/16/20,0
8997,-74.1285,2/16/20,0
8998,-74.2632,2/16/20,0
8999,-106.8287,2/16/20,0
9000,-105.5943,2/16/20,0
9001,-104.3326,2/16/20,0
9002,-106.9253,2/16/20,0
9003,-88.4016,2/16/20,0
9004,-75.2479,2/16/20,0
9005,-75.1652,2/16/20,0
9006,-76.2859,2/16/20,0
9007,-77.09100000000001,2/16/20,0
9008,-77.6078,2/16/20,0
9009,-77.6536,2/16/20,0
9010,-76.8721,2/16/20,0
9011,-95.4778,2/16/20,0
9012,-80.607,2/16/20,0
9013,-111.6661,2/16/20,0
9014,-85.355,2/16/20,0
9015,-77.2865,2/16/20,0
9016,-86.4997,2/16/20,0
9017,-89.5498,2/16/20,0
9018,-92.3814,2/16/20,0
9019,-81.6758,2/16/20,0
9020,-111.9522,2/16/20,0
9021,-73.4379,2/16/20,0
9022,117.2264,2/17/20,280
9023,116.4142,2/17/20,114
9024,107.874,2/17/20,225
9025,117.9874,2/17/20,90
9026,103.8343,2/17/20,58
9027,113.4244,2/17/20,524
9028,108.7881,2/17/20,53
9029,106.8748,2/17/20,57
9030,109.7453,2/17/20,59
9031,114.5149,2/17/20,122
9032,127.7615,2/17/20,85
9033,113.61399999999999,2/17/20,509
9034,112.2707,2/17/20,7862
9035,111.7088,2/17/20,498
9036,113.9448,2/17/20,8
9037,119.455,2/17/20,258
9038,115.7221,2/17/20,275
9039,126.1923,2/17/20,34
9040,122.6085,2/17/20,43
9041,106.1655,2/17/20,35
9042,95.9956,2/17/20,13
9043,108.8701,2/17/20,79
9044,118.1498,2/17/20,191
9045,121.4491,2/17/20,161
9046,112.2922,2/17/20,53
9047,102.7103,2/17/20,156
9048,117.323,2/17/20,46
9049,88.0924,2/17/20,1
9050,85.2401,2/17/20,12
9051,101.48700000000001,2/17/20,47
9052,120.0934,2/17/20,507
9053,101.0,2/17/20,15
9054,138.0,2/17/20,12
9055,-122.3321,2/17/20,1
9056,-87.6976,2/17/20,2
9057,103.8333,2/17/20,24
9058,2.0,2/17/20,4
9059,84.25,2/17/20,1
9060,112.5,2/17/20,7
9061,-123.1207,2/17/20,0
9062,-118.2437,2/17/20,0
9063,151.2093,2/17/20,4
9064,144.9631,2/17/20,4
9065,153.4,2/17/20,0
9066,104.9167,2/17/20,1
9067,81.0,2/17/20,1
9068,9.0,2/17/20,1
9069,26.0,2/17/20,1
9070,54.0,2/17/20,4
9071,122.0,2/17/20,1
9072,78.0,2/17/20,3
9073,12.0,2/17/20,0
9074,-3.0,2/17/20,8
9075,16.0,2/17/20,0
9076,-4.0,2/17/20,2
9077,138.6007,2/17/20,2
9078,-120.9876,2/17/20,0
9079,4.0,2/17/20,1
9080,139.638,2/17/20,0
9081,-117.1611,2/17/20,0
9082,30.0,2/17/20,0
9083,139.638,2/17/20,0
9084,35.8623,2/17/20,0
9085,-123.8695,2/17/20,0
9086,-121.3542,2/17/20,0
9087,44.0,2/17/20,0
9088,57.0,2/17/20,0
9089,65.0,2/17/20,0
9090,50.55,2/17/20,0
9091,47.75,2/17/20,0
9092,1.6596,2/17/20,0
9093,15.2,2/17/20,0
9094,8.2275,2/17/20,0
9095,14.5501,2/17/20,0
9096,35.0,2/17/20,0
9097,69.3451,2/17/20,0
9098,-51.9253,2/17/20,0
9099,43.3569,2/17/20,0
9100,21.8243,2/17/20,0
9101,21.7453,2/17/20,0
9102,8.4689,2/17/20,0
9103,24.9668,2/17/20,0
9104,9.5018,2/17/20,0
9105,25.0136,2/17/20,0
9106,5.2913,2/17/20,0
9107,12.4578,2/17/20,0
9108,27.9534,2/17/20,0
9109,-19.0208,2/17/20,0
9110,23.8813,2/17/20,0
9111,-102.5528,2/17/20,0
9112,174.886,2/17/20,0
9113,8.6753,2/17/20,0
9114,115.8605,2/17/20,0
9115,-7.6921,2/17/20,0
9116,6.1296,2/17/20,0
9117,7.4167,2/17/20,0
9118,51.1839,2/17/20,0
9119,-121.8339,2/17/20,0
9120,-78.1834,2/17/20,0
9121,47.5769,2/17/20,0
9122,15.472999999999999,2/17/20,0
9123,45.0382,2/17/20,0
9124,-70.1627,2/17/20,0
9125,113.9213,2/17/20,0
9126,-8.2245,2/17/20,0
9127,1.5218,2/17/20,0
9128,145.9707,2/17/20,0
9129,24.6032,2/17/20,0
9130,-7.0926,2/17/20,0
9131,45.0,2/17/20,0
9132,-14.4524,2/17/20,0
9133,-71.82600000000001,2/17/20,0
9134,-82.3018,2/17/20,0
9135,-120.8039,2/17/20,0
9136,-122.3255,2/17/20,0
9137,-122.9888,2/17/20,0
9138,-118.7606,2/17/20,0
9139,-84.3963,2/17/20,0
9140,-123.1386,2/17/20,0
9141,-63.6167,2/17/20,0
9142,-71.543,2/17/20,0
9143,36.51,2/17/20,0
9144,-71.1449,2/17/20,0
9145,-112.4291,2/17/20,0
9146,-78.5661,2/17/20,0
9147,-73.7949,2/17/20,0
9148,31.1656,2/17/20,0
9149,-62.8333,2/17/20,0
9150,-117.8531,2/17/20,0
9151,19.5033,2/17/20,0
9152,130.8456,2/17/20,0
9153,-6.9118,2/17/20,0
9154,-5.3536,2/17/20,0
9155,9.55,2/17/20,0
9156,19.1451,2/17/20,0
9157,9.0,2/17/20,0
9158,-121.9018,2/17/20,0
9159,17.6791,2/17/20,0
9160,14.9955,2/17/20,0
9161,-74.077,2/17/20,0
9162,-95.3103,2/17/20,0
9163,-122.4194,2/17/20,0
9164,22.9375,2/17/20,0
9165,-115.094,2/17/20,0
9166,-95.8143,2/17/20,0
9167,-119.3732,2/17/20,0
9168,-86.9824,2/17/20,0
9169,-86.8622,2/17/20,0
9170,-74.006,2/17/20,0
9171,-77.2405,2/17/20,0
9172,-71.0589,2/17/20,0
9173,-104.9903,2/17/20,0
9174,-106.064,2/17/20,0
9175,90.4336,2/17/20,0
9176,11.5021,2/17/20,0
9177,-74.2973,2/17/20,0
9178,-83.7534,2/17/20,0
9179,-75.0152,2/17/20,0
9180,21.0059,2/17/20,0
9181,19.699,2/17/20,0
9182,0.8248,2/17/20,0
9183,-79.1781,2/17/20,0
9184,-75.3879,2/17/20,0
9185,-96.1951,2/17/20,0
9186,-84.4803,2/17/20,0
9187,-86.1752,2/17/20,0
9188,-71.2874,2/17/20,0
9189,-73.5594,2/17/20,0
9190,-93.0616,2/17/20,0
9191,-119.6035,2/17/20,0
9192,-75.2479,2/17/20,0
9193,-121.9018,2/17/20,0
9194,-121.9552,2/17/20,0
9195,-53.1258,2/17/20,0
9196,14.3754,2/17/20,0
9197,-104.9389,2/17/20,0
9198,-71.4774,2/17/20,0
9199,-61.0242,2/17/20,0
9200,-121.7195,2/17/20,0
9201,-80.3659,2/17/20,0
9202,-81.9535,2/17/20,0
9203,-111.2845,2/17/20,0
9204,-73.983,2/17/20,0
9205,-73.936,2/17/20,0
9206,-79.7848,2/17/20,0
9207,-122.5194,2/17/20,0
9208,-84.5641,2/17/20,0
9209,-112.0953,2/17/20,0
9210,-104.4723,2/17/20,0
9211,-157.8584,2/17/20,0
9212,-122.7647,2/17/20,0
9213,-123.304,2/17/20,0
9214,-80.5883,2/17/20,0
9215,-121.6142,2/17/20,0
9216,-119.6963,2/17/20,0
9217,-122.1295,2/17/20,0
9218,-95.941,2/17/20,0
9219,25.4858,2/17/20,0
9220,73.2207,2/17/20,0
9221,-75.3879,2/17/20,0
9222,90.3563,2/17/20,0
9223,-77.2405,2/17/20,0
9224,-71.0498,2/17/20,0
9225,-77.0369,2/17/20,0
9226,-58.4438,2/17/20,0
9227,-73.1822,2/17/20,0
9228,-86.822,2/17/20,0
9229,-123.2492,2/17/20,0
9230,-119.2321,2/17/20,0
9231,-76.3637,2/17/20,0
9232,-86.5401,2/17/20,0
9233,-74.0535,2/17/20,0
9234,-94.8521,2/17/20,0
9235,-120.9319,2/17/20,0
9236,-82.3452,2/17/20,0
9237,-122.5927,2/17/20,0
9238,-86.6611,2/17/20,0
9239,-85.1479,2/17/20,0
9240,-117.3961,2/17/20,0
9241,-89.9253,2/17/20,0
9242,-90.4125,2/17/20,0
9243,-72.6151,2/17/20,0
9244,-74.3118,2/17/20,0
9245,-81.0755,2/17/20,0
9246,-85.3232,2/17/20,1
9247,-116.5765,2/17/20,0
9248,-73.5491,2/17/20,0
9249,-91.5984,2/17/20,0
9250,20.1683,2/17/20,0
9251,33.4299,2/17/20,0
9252,-84.3542,2/17/20,0
9253,114.7277,2/17/20,0
9254,-73.135,2/17/20,0
9255,-93.7842,2/17/20,0
9256,-81.9098,2/17/20,0
9257,-84.4803,2/17/20,0
9258,-96.493,2/17/20,0
9259,-85.6435,2/17/20,0
9260,-90.1121,2/17/20,0
9261,-121.8474,2/17/20,0
9262,-81.9535,2/17/20,0
9263,53.0,2/17/20,0
9264,128.0,2/17/20,10
9265,-121.4905,2/17/20,0
9266,-74.9481,2/17/20,0
9267,-119.6816,2/17/20,0
9268,114.2,2/17/20,2
9269,-71.5301,2/17/20,0
9270,121.0,2/17/20,2
9271,139.638,2/17/20,0
9272,108.0,2/17/20,7
9273,35.2332,2/17/20,0
9274,-122.6655,2/17/20,0
9275,-83.6431,2/17/20,0
9276,-105.3111,2/17/20,0
9277,-81.6868,2/17/20,0
9278,-74.521,2/17/20,0
9279,-122.0709,2/17/20,0
9280,-97.5635,2/17/20,0
9281,-88.9861,2/17/20,0
9282,-77.2098,2/17/20,0
9283,113.55,2/17/20,5
9284,90.0,2/17/20,2
9285,-93.2105,2/17/20,0
9286,-76.8021,2/17/20,0
9287,-79.8064,2/17/20,0
9288,-80.945,2/17/20,0
9289,-86.6923,2/17/20,0
9290,-78.17,2/17/20,0
9291,-111.4312,2/17/20,0
9292,-86.2583,2/17/20,0
9293,-84.6701,2/17/20,0
9294,-77.0268,2/17/20,0
9295,-117.0554,2/17/20,0
9296,-71.5639,2/17/20,0
9297,28.3699,2/17/20,0
9298,-93.9002,2/17/20,0
9299,-98.2681,2/17/20,0
9300,-82.7649,2/17/20,0
9301,-71.5118,2/17/20,0
9302,-89.6165,2/17/20,0
9303,-63.0501,2/17/20,0
9304,-72.7554,2/17/20,0
9305,-157.4983,2/17/20,0
9306,-96.9289,2/17/20,0
9307,-111.8624,2/17/20,0
9308,-1.5616,2/17/20,0
9309,-2.3644,2/17/20,0
9310,12.4534,2/17/20,0
9311,103.8467,2/17/20,0
9312,-80.7821,2/17/20,0
9313,-96.7265,2/17/20,0
9314,-91.8678,2/17/20,0
9315,-92.2884,2/17/20,0
9316,-72.7107,2/17/20,0
9317,-152.4044,2/17/20,0
9318,-92.3731,2/17/20,0
9319,-75.5071,2/17/20,0
9320,-114.4788,2/17/20,0
9321,-69.3819,2/17/20,0
9322,-84.5361,2/17/20,0
9323,-89.6787,2/17/20,0
9324,-110.4544,2/17/20,0
9325,-106.2485,2/17/20,0
9326,-99.78399999999999,2/17/20,0
9327,-99.4388,2/17/20,0
9328,-80.9545,2/17/20,0
9329,-107.3025,2/17/20,0
9330,-122.6413,2/17/20,0
9331,-121.9018,2/17/20,0
9332,-121.958,2/17/20,0
9333,-122.2654,2/17/20,0
9334,-119.1391,2/17/20,0
9335,-71.8571,2/17/20,0
9336,-84.0167,2/17/20,0
9337,-84.2279,2/17/20,0
9338,-82.7779,2/17/20,0
9339,-84.4803,2/17/20,0
9340,-94.8521,2/17/20,0
9341,-74.124,2/17/20,0
9342,-74.8649,2/17/20,0
9343,-75.1196,2/17/20,0
9344,-74.1285,2/17/20,0
9345,-74.2632,2/17/20,0
9346,-106.8287,2/17/20,0
9347,-105.5943,2/17/20,0
9348,-104.3326,2/17/20,0
9349,-106.9253,2/17/20,0
9350,-88.4016,2/17/20,0
9351,-75.2479,2/17/20,0
9352,-75.1652,2/17/20,0
9353,-76.2859,2/17/20,0
9354,-77.09100000000001,2/17/20,0
9355,-77.6078,2/17/20,0
9356,-77.6536,2/17/20,0
9357,-76.8721,2/17/20,0
9358,-95.4778,2/17/20,0
9359,-80.607,2/17/20,0
9360,-111.6661,2/17/20,0
9361,-85.355,2/17/20,0
9362,-77.2865,2/17/20,0
9363,-86.4997,2/17/20,0
9364,-89.5498,2/17/20,0
9365,-92.3814,2/17/20,0
9366,-81.6758,2/17/20,0
9367,-111.9522,2/17/20,0
9368,-73.4379,2/17/20,0
9369,117.2264,2/18/20,361
9370,116.4142,2/18/20,122
9371,107.874,2/18/20,254
9372,117.9874,2/18/20,93
9373,103.8343,2/18/20,62
9374,113.4244,2/18/20,565
9375,108.7881,2/18/20,69
9376,106.8748,2/18/20,66
9377,109.7453,2/18/20,79
9378,114.5149,2/18/20,136
9379,127.7615,2/18/20,111
9380,113.61399999999999,2/18/20,522
9381,112.2707,2/18/20,9128
9382,111.7088,2/18/20,527
9383,113.9448,2/18/20,8
9384,119.455,2/18/20,280
9385,115.7221,2/18/20,310
9386,126.1923,2/18/20,36
9387,122.6085,2/18/20,53
9388,106.1655,2/18/20,42
9389,95.9956,2/18/20,15
9390,108.8701,2/18/20,89
9391,118.1498,2/18/20,211
9392,121.4491,2/18/20,177
9393,112.2922,2/18/20,61
9394,102.7103,2/18/20,169
9395,117.323,2/18/20,48
9396,88.0924,2/18/20,1
9397,85.2401,2/18/20,12
9398,101.48700000000001,2/18/20,57
9399,120.0934,2/18/20,535
9400,101.0,2/18/20,15
9401,138.0,2/18/20,13
9402,-122.3321,2/18/20,1
9403,-87.6976,2/18/20,2
9404,103.8333,2/18/20,29
9405,2.0,2/18/20,4
9406,84.25,2/18/20,1
9407,112.5,2/18/20,13
9408,-123.1207,2/18/20,0
9409,-118.2437,2/18/20,0
9410,151.2093,2/18/20,4
9411,144.9631,2/18/20,4
9412,153.4,2/18/20,0
9413,104.9167,2/18/20,1
9414,81.0,2/18/20,1
9415,9.0,2/18/20,12
9416,26.0,2/18/20,1
9417,54.0,2/18/20,4
9418,122.0,2/18/20,1
9419,78.0,2/18/20,3
9420,12.0,2/18/20,0
9421,-3.0,2/18/20,8
9422,16.0,2/18/20,0
9423,-4.0,2/18/20,2
9424,138.6007,2/18/20,2
9425,-120.9876,2/18/20,0
9426,4.0,2/18/20,1
9427,139.638,2/18/20,0
9428,-117.1611,2/18/20,0
9429,30.0,2/18/20,0
9430,139.638,2/18/20,0
9431,35.8623,2/18/20,0
9432,-123.8695,2/18/20,0
9433,-121.3542,2/18/20,0
9434,44.0,2/18/20,0
9435,57.0,2/18/20,0
9436,65.0,2/18/20,0
9437,50.55,2/18/20,0
9438,47.75,2/18/20,0
9439,1.6596,2/18/20,0
9440,15.2,2/18/20,0
9441,8.2275,2/18/20,0
9442,14.5501,2/18/20,0
9443,35.0,2/18/20,0
9444,69.3451,2/18/20,0
9445,-51.9253,2/18/20,0
9446,43.3569,2/18/20,0
9447,21.8243,2/18/20,0
9448,21.7453,2/18/20,0
9449,8.4689,2/18/20,0
9450,24.9668,2/18/20,0
9451,9.5018,2/18/20,0
9452,25.0136,2/18/20,0
9453,5.2913,2/18/20,0
9454,12.4578,2/18/20,0
9455,27.9534,2/18/20,0
9456,-19.0208,2/18/20,0
9457,23.8813,2/18/20,0
9458,-102.5528,2/18/20,0
9459,174.886,2/18/20,0
9460,8.6753,2/18/20,0
9461,115.8605,2/18/20,0
9462,-7.6921,2/18/20,0
9463,6.1296,2/18/20,0
9464,7.4167,2/18/20,0
9465,51.1839,2/18/20,0
9466,-121.8339,2/18/20,0
9467,-78.1834,2/18/20,0
9468,47.5769,2/18/20,0
9469,15.472999999999999,2/18/20,0
9470,45.0382,2/18/20,0
9471,-70.1627,2/18/20,0
9472,113.9213,2/18/20,0
9473,-8.2245,2/18/20,0
9474,1.5218,2/18/20,0
9475,145.9707,2/18/20,0
9476,24.6032,2/18/20,0
9477,-7.0926,2/18/20,0
9478,45.0,2/18/20,0
9479,-14.4524,2/18/20,0
9480,-71.82600000000001,2/18/20,0
9481,-82.3018,2/18/20,0
9482,-120.8039,2/18/20,0
9483,-122.3255,2/18/20,0
9484,-122.9888,2/18/20,0
9485,-118.7606,2/18/20,0
9486,-84.3963,2/18/20,0
9487,-123.1386,2/18/20,0
9488,-63.6167,2/18/20,0
9489,-71.543,2/18/20,0
9490,36.51,2/18/20,0
9491,-71.1449,2/18/20,0
9492,-112.4291,2/18/20,0
9493,-78.5661,2/18/20,0
9494,-73.7949,2/18/20,0
9495,31.1656,2/18/20,0
9496,-62.8333,2/18/20,0
9497,-117.8531,2/18/20,0
9498,19.5033,2/18/20,0
9499,130.8456,2/18/20,0
9500,-6.9118,2/18/20,0
9501,-5.3536,2/18/20,0
9502,9.55,2/18/20,0
9503,19.1451,2/18/20,0
9504,9.0,2/18/20,0
9505,-121.9018,2/18/20,0
9506,17.6791,2/18/20,0
9507,14.9955,2/18/20,0
9508,-74.077,2/18/20,0
9509,-95.3103,2/18/20,0
9510,-122.4194,2/18/20,0
9511,22.9375,2/18/20,0
9512,-115.094,2/18/20,0
9513,-95.8143,2/18/20,0
9514,-119.3732,2/18/20,0
9515,-86.9824,2/18/20,0
9516,-86.8622,2/18/20,0
9517,-74.006,2/18/20,0
9518,-77.2405,2/18/20,0
9519,-71.0589,2/18/20,0
9520,-104.9903,2/18/20,0
9521,-106.064,2/18/20,0
9522,90.4336,2/18/20,0
9523,11.5021,2/18/20,0
9524,-74.2973,2/18/20,0
9525,-83.7534,2/18/20,0
9526,-75.0152,2/18/20,0
9527,21.0059,2/18/20,0
9528,19.699,2/18/20,0
9529,0.8248,2/18/20,0
9530,-79.1781,2/18/20,0
9531,-75.3879,2/18/20,0
9532,-96.1951,2/18/20,0
9533,-84.4803,2/18/20,0
9534,-86.1752,2/18/20,0
9535,-71.2874,2/18/20,0
9536,-73.5594,2/18/20,0
9537,-93.0616,2/18/20,0
9538,-119.6035,2/18/20,0
9539,-75.2479,2/18/20,0
9540,-121.9018,2/18/20,0
9541,-121.9552,2/18/20,0
9542,-53.1258,2/18/20,0
9543,14.3754,2/18/20,0
9544,-104.9389,2/18/20,0
9545,-71.4774,2/18/20,0
9546,-61.0242,2/18/20,0
9547,-121.7195,2/18/20,0
9548,-80.3659,2/18/20,0
9549,-81.9535,2/18/20,0
9550,-111.2845,2/18/20,0
9551,-73.983,2/18/20,0
9552,-73.936,2/18/20,0
9553,-79.7848,2/18/20,0
9554,-122.5194,2/18/20,0
9555,-84.5641,2/18/20,0
9556,-112.0953,2/18/20,0
9557,-104.4723,2/18/20,0
9558,-157.8584,2/18/20,0
9559,-122.7647,2/18/20,0
9560,-123.304,2/18/20,0
9561,-80.5883,2/18/20,0
9562,-121.6142,2/18/20,0
9563,-119.6963,2/18/20,0
9564,-122.1295,2/18/20,0
9565,-95.941,2/18/20,0
9566,25.4858,2/18/20,0
9567,73.2207,2/18/20,0
9568,-75.3879,2/18/20,0
9569,90.3563,2/18/20,0
9570,-77.2405,2/18/20,0
9571,-71.0498,2/18/20,0
9572,-77.0369,2/18/20,0
9573,-58.4438,2/18/20,0
9574,-73.1822,2/18/20,0
9575,-86.822,2/18/20,0
9576,-123.2492,2/18/20,0
9577,-119.2321,2/18/20,0
9578,-76.3637,2/18/20,0
9579,-86.5401,2/18/20,0
9580,-74.0535,2/18/20,0
9581,-94.8521,2/18/20,0
9582,-120.9319,2/18/20,0
9583,-82.3452,2/18/20,0
9584,-122.5927,2/18/20,0
9585,-86.6611,2/18/20,0
9586,-85.1479,2/18/20,0
9587,-117.3961,2/18/20,0
9588,-89.9253,2/18/20,0
9589,-90.4125,2/18/20,0
9590,-72.6151,2/18/20,0
9591,-74.3118,2/18/20,0
9592,-81.0755,2/18/20,0
9593,-85.3232,2/18/20,1
9594,-116.5765,2/18/20,0
9595,-73.5491,2/18/20,0
9596,-91.5984,2/18/20,0
9597,20.1683,2/18/20,0
9598,33.4299,2/18/20,0
9599,-84.3542,2/18/20,0
9600,114.7277,2/18/20,0
9601,-73.135,2/18/20,0
9602,-93.7842,2/18/20,0
9603,-81.9098,2/18/20,0
9604,-84.4803,2/18/20,0
9605,-96.493,2/18/20,0
9606,-85.6435,2/18/20,0
9607,-90.1121,2/18/20,0
9608,-121.8474,2/18/20,0
9609,-81.9535,2/18/20,0
9610,53.0,2/18/20,0
9611,128.0,2/18/20,12
9612,-121.4905,2/18/20,0
9613,-74.9481,2/18/20,0
9614,-119.6816,2/18/20,0
9615,114.2,2/18/20,2
9616,-71.5301,2/18/20,0
9617,121.0,2/18/20,2
9618,139.638,2/18/20,0
9619,108.0,2/18/20,7
9620,35.2332,2/18/20,0
9621,-122.6655,2/18/20,0
9622,-83.6431,2/18/20,0
9623,-105.3111,2/18/20,0
9624,-81.6868,2/18/20,0
9625,-74.521,2/18/20,0
9626,-122.0709,2/18/20,0
9627,-97.5635,2/18/20,0
9628,-88.9861,2/18/20,0
9629,-77.2098,2/18/20,0
9630,113.55,2/18/20,5
9631,90.0,2/18/20,2
9632,-93.2105,2/18/20,0
9633,-76.8021,2/18/20,0
9634,-79.8064,2/18/20,0
9635,-80.945,2/18/20,0
9636,-86.6923,2/18/20,0
9637,-78.17,2/18/20,0
9638,-111.4312,2/18/20,0
9639,-86.2583,2/18/20,0
9640,-84.6701,2/18/20,0
9641,-77.0268,2/18/20,0
9642,-117.0554,2/18/20,0
9643,-71.5639,2/18/20,0
9644,28.3699,2/18/20,0
9645,-93.9002,2/18/20,0
9646,-98.2681,2/18/20,0
9647,-82.7649,2/18/20,0
9648,-71.5118,2/18/20,0
9649,-89.6165,2/18/20,0
9650,-63.0501,2/18/20,0
9651,-72.7554,2/18/20,0
9652,-157.4983,2/18/20,0
9653,-96.9289,2/18/20,0
9654,-111.8624,2/18/20,0
9655,-1.5616,2/18/20,0
9656,-2.3644,2/18/20,0
9657,12.4534,2/18/20,0
9658,103.8467,2/18/20,0
9659,-80.7821,2/18/20,0
9660,-96.7265,2/18/20,0
9661,-91.8678,2/18/20,0
9662,-92.2884,2/18/20,0
9663,-72.7107,2/18/20,0
9664,-152.4044,2/18/20,0
9665,-92.3731,2/18/20,0
9666,-75.5071,2/18/20,0
9667,-114.4788,2/18/20,0
9668,-69.3819,2/18/20,0
9669,-84.5361,2/18/20,0
9670,-89.6787,2/18/20,0
9671,-110.4544,2/18/20,0
9672,-106.2485,2/18/20,0
9673,-99.78399999999999,2/18/20,0
9674,-99.4388,2/18/20,0
9675,-80.9545,2/18/20,0
9676,-107.3025,2/18/20,0
9677,-122.6413,2/18/20,0
9678,-121.9018,2/18/20,0
9679,-121.958,2/18/20,0
9680,-122.2654,2/18/20,0
9681,-119.1391,2/18/20,0
9682,-71.8571,2/18/20,0
9683,-84.0167,2/18/20,0
9684,-84.2279,2/18/20,0
9685,-82.7779,2/18/20,0
9686,-84.4803,2/18/20,0
9687,-94.8521,2/18/20,0
9688,-74.124,2/18/20,0
9689,-74.8649,2/18/20,0
9690,-75.1196,2/18/20,0
9691,-74.1285,2/18/20,0
9692,-74.2632,2/18/20,0
9693,-106.8287,2/18/20,0
9694,-105.5943,2/18/20,0
9695,-104.3326,2/18/20,0
9696,-106.9253,2/18/20,0
9697,-88.4016,2/18/20,0
9698,-75.2479,2/18/20,0
9699,-75.1652,2/18/20,0
9700,-76.2859,2/18/20,0
9701,-77.09100000000001,2/18/20,0
9702,-77.6078,2/18/20,0
9703,-77.6536,2/18/20,0
9704,-76.8721,2/18/20,0
9705,-95.4778,2/18/20,0
9706,-80.607,2/18/20,0
9707,-111.6661,2/18/20,0
9708,-85.355,2/18/20,0
9709,-77.2865,2/18/20,0
9710,-86.4997,2/18/20,0
9711,-89.5498,2/18/20,0
9712,-92.3814,2/18/20,0
9713,-81.6758,2/18/20,0
9714,-111.9522,2/18/20,0
9715,-73.4379,2/18/20,0
9716,117.2264,2/19/20,413
9717,116.4142,2/19/20,145
9718,107.874,2/19/20,274
9719,117.9874,2/19/20,112
9720,103.8343,2/19/20,65
9721,113.4244,2/19/20,606
9722,108.7881,2/19/20,86
9723,106.8748,2/19/20,70
9724,109.7453,2/19/20,84
9725,114.5149,2/19/20,152
9726,127.7615,2/19/20,120
9727,113.61399999999999,2/19/20,573
9728,112.2707,2/19/20,10337
9729,111.7088,2/19/20,561
9730,113.9448,2/19/20,10
9731,119.455,2/19/20,318
9732,115.7221,2/19/20,362
9733,126.1923,2/19/20,37
9734,122.6085,2/19/20,55
9735,106.1655,2/19/20,42
9736,95.9956,2/19/20,16
9737,108.8701,2/19/20,102
9738,118.1498,2/19/20,231
9739,121.4491,2/19/20,186
9740,112.2922,2/19/20,68
9741,102.7103,2/19/20,188
9742,117.323,2/19/20,54
9743,88.0924,2/19/20,1
9744,85.2401,2/19/20,20
9745,101.48700000000001,2/19/20,60
9746,120.0934,2/19/20,604
9747,101.0,2/19/20,15
9748,138.0,2/19/20,18
9749,-122.3321,2/19/20,1
9750,-87.6976,2/19/20,2
9751,103.8333,2/19/20,34
9752,2.0,2/19/20,4
9753,84.25,2/19/20,1
9754,112.5,2/19/20,15
9755,-123.1207,2/19/20,0
9756,-118.2437,2/19/20,0
9757,151.2093,2/19/20,4
9758,144.9631,2/19/20,4
9759,153.4,2/19/20,0
9760,104.9167,2/19/20,1
9761,81.0,2/19/20,1
9762,9.0,2/19/20,12
9763,26.0,2/19/20,1
9764,54.0,2/19/20,4
9765,122.0,2/19/20,1
9766,78.0,2/19/20,3
9767,12.0,2/19/20,0
9768,-3.0,2/19/20,8
9769,16.0,2/19/20,0
9770,-4.0,2/19/20,2
9771,138.6007,2/19/20,2
9772,-120.9876,2/19/20,0
9773,4.0,2/19/20,1
9774,139.638,2/19/20,1
9775,-117.1611,2/19/20,0
9776,30.0,2/19/20,0
9777,139.638,2/19/20,0
9778,35.8623,2/19/20,0
9779,-123.8695,2/19/20,0
9780,-121.3542,2/19/20,0
9781,44.0,2/19/20,0
9782,57.0,2/19/20,0
9783,65.0,2/19/20,0
9784,50.55,2/19/20,0
9785,47.75,2/19/20,0
9786,1.6596,2/19/20,0
9787,15.2,2/19/20,0
9788,8.2275,2/19/20,0
9789,14.5501,2/19/20,0
9790,35.0,2/19/20,0
9791,69.3451,2/19/20,0
9792,-51.9253,2/19/20,0
9793,43.3569,2/19/20,0
9794,21.8243,2/19/20,0
9795,21.7453,2/19/20,0
9796,8.4689,2/19/20,0
