Long,Lat,Date,Cases
103.8343,36.0611,3/1/20,91
113.4244,23.3417,3/1/20,1349
108.7881,23.8298,3/1/20,252
106.8748,26.8154,3/1/20,146
109.7453,19.1959,3/1/20,168
114.5149,38.0428,3/1/20,318
127.7615,47.861999999999995,3/1/20,480
113.61399999999999,33.882020000000004,3/1/20,1272
112.2707,30.9756,3/1/20,66907
111.7088,27.6104,3/1/20,1018
113.9448,44.0935,3/1/20,75
119.455,32.9711,3/1/20,631
115.7221,27.614,3/1/20,935
126.1923,43.6661,3/1/20,93
122.6085,41.2956,3/1/20,122
106.1655,37.2692,3/1/20,73
95.9956,35.7452,3/1/20,18
108.8701,35.1917,3/1/20,245
118.1498,36.3427,3/1/20,758
121.4491,31.201999999999998,3/1/20,337
112.2922,37.5777,3/1/20,133
102.7103,30.6171,3/1/20,538
117.323,39.3054,3/1/20,136
88.0924,31.6927,3/1/20,1
85.2401,41.1129,3/1/20,76
101.48700000000001,24.974,3/1/20,174
120.0934,29.1832,3/1/20,1205
101.0,15.0,3/1/20,42
138.0,36.0,3/1/20,256
-122.3321,47.6062,3/1/20,9
-87.6976,41.7377,3/1/20,3
103.8333,1.2833,3/1/20,106
2.0,47.0,3/1/20,130
84.25,28.1667,3/1/20,1
112.5,2.5,3/1/20,29
-123.1207,49.2827,3/1/20,8
-118.2437,34.0522,3/1/20,1
151.2093,-33.8688,3/1/20,6
144.9631,-37.8136,3/1/20,7
153.4,-28.0167,3/1/20,9
104.9167,11.55,3/1/20,1
81.0,7.0,3/1/20,1
9.0,51.0,3/1/20,130
26.0,64.0,3/1/20,6
54.0,24.0,3/1/20,21
122.0,13.0,3/1/20,3
78.0,21.0,3/1/20,3
12.0,43.0,3/1/20,1694
-3.0,55.0,3/1/20,36
16.0,63.0,3/1/20,14
-4.0,40.0,3/1/20,84
138.6007,-34.9285,3/1/20,3
-120.9876,36.5761,3/1/20,2
4.0,50.8333,3/1/20,2
139.638,35.4437,3/1/20,705
-117.1611,32.7157,3/1/20,2
30.0,26.0,3/1/20,2
139.638,35.4437,3/1/20,0
35.8623,33.8547,3/1/20,10
-123.8695,40.745,3/1/20,1
-121.3542,38.4747,3/1/20,2
44.0,33.0,3/1/20,19
57.0,21.0,3/1/20,6
65.0,33.0,3/1/20,1
50.55,26.0275,3/1/20,47
47.75,29.5,3/1/20,45
1.6596,28.0339,3/1/20,1
15.2,45.1,3/1/20,7
8.2275,46.8182,3/1/20,27
14.5501,47.5162,3/1/20,14
35.0,31.0,3/1/20,10
69.3451,30.3753,3/1/20,4
-51.9253,-14.235,3/1/20,2
43.3569,42.3154,3/1/20,3
21.8243,39.0742,3/1/20,7
21.7453,41.6086,3/1/20,1
8.4689,60.472,3/1/20,19
24.9668,45.9432,3/1/20,3
9.5018,56.2639,3/1/20,4
25.0136,58.5953,3/1/20,1
5.2913,52.1326,3/1/20,10
12.4578,43.9424,3/1/20,1
27.9534,53.7098,3/1/20,1
-19.0208,64.9631,3/1/20,3
23.8813,55.1694,3/1/20,1
-102.5528,23.6345,3/1/20,5
174.886,-40.9006,3/1/20,1
8.6753,9.082,3/1/20,1
115.8605,-31.9505,3/1/20,2
-7.6921,53.1424,3/1/20,1
6.1296,49.8153,3/1/20,1
7.4167,43.7333,3/1/20,1
51.1839,25.3548,3/1/20,3
-121.8339,48.033,3/1/20,2
-78.1834,-1.8312,3/1/20,6
47.5769,40.1431,3/1/20,3
15.472999999999999,49.8175,3/1/20,3
45.0382,40.0691,3/1/20,1
-70.1627,18.7357,3/1/20,1
113.9213,-0.7893,3/1/20,0
-8.2245,39.3999,3/1/20,0
1.5218,42.5063,3/1/20,0
145.9707,-41.4545,3/1/20,0
24.6032,56.8796,3/1/20,0
-7.0926,31.7917,3/1/20,0
45.0,24.0,3/1/20,0
-14.4524,14.4974,3/1/20,0
-71.82600000000001,43.9088,3/1/20,0
-82.3018,27.9904,3/1/20,0
-120.8039,39.0916,3/1/20,0
-122.3255,37.563,3/1/20,0
-122.9888,38.578,3/1/20,0
-118.7606,45.775,3/1/20,0
-84.3963,33.8034,3/1/20,0
-123.1386,45.547,3/1/20,1
-63.6167,-38.4161,3/1/20,0
-71.543,-35.6751,3/1/20,0
36.51,31.24,3/1/20,0
-71.1449,42.1767,3/1/20,0
-112.4291,33.2918,3/1/20,1
-78.5661,35.8032,3/1/20,0
-73.7949,41.122,3/1/20,0
31.1656,48.3794,3/1/20,0
-62.8333,17.9,3/1/20,0
-117.8531,33.7879,3/1/20,1
19.5033,47.1625,3/1/20,0
130.8456,-12.4634,3/1/20,0
-6.9118,61.8926,3/1/20,0
-5.3536,36.1408,3/1/20,0
9.55,47.14,3/1/20,0
19.1451,51.9194,3/1/20,0
9.0,34.0,3/1/20,0
-121.9018,37.8534,3/1/20,0
17.6791,43.9159,3/1/20,0
14.9955,46.1512,3/1/20,0
-74.077,40.9263,3/1/20,0
-95.3103,29.7752,3/1/20,0
-122.4194,37.7749,3/1/20,0
22.9375,-30.5595,3/1/20,0
-115.094,36.0796,3/1/20,0
-95.8143,29.5693,3/1/20,0
-119.3732,47.1981,3/1/20,0
-86.9824,30.769000000000002,3/1/20,0
-86.8622,35.9179,3/1/20,0
-74.006,40.7128,3/1/20,0
-77.2405,39.1547,3/1/20,0
-71.0589,42.3601,3/1/20,1
-104.9903,39.7392,3/1/20,0
-106.064,39.5912,3/1/20,0
90.4336,27.5142,3/1/20,0
11.5021,3.8480000000000003,3/1/20,0
-74.2973,4.5709,3/1/20,0
-83.7534,9.7489,3/1/20,0
-75.0152,-9.19,3/1/20,0
21.0059,44.0165,3/1/20,0
19.699,48.669,3/1/20,0
0.8248,8.6195,3/1/20,0
-79.1781,35.7211,3/1/20,0
-75.3879,39.9078,3/1/20,0
-96.1951,41.3148,3/1/20,0
-84.4803,38.0606,3/1/20,0
-86.1752,39.8362,3/1/20,0
-71.2874,42.4672,3/1/20,0
-73.5594,40.6546,3/1/20,0
-93.0616,44.9964,3/1/20,0
-119.6035,40.5608,3/1/20,0
-75.2479,41.6739,3/1/20,0
-121.9018,38.7646,3/1/20,0
-121.9552,37.3541,3/1/20,3
-53.1258,3.9339,3/1/20,0
14.3754,35.9375,3/1/20,0
-104.9389,39.2587,3/1/20,0
-71.4774,41.8882,3/1/20,1
-61.0242,14.6415,3/1/20,0
-121.7195,37.6017,3/1/20,0
-80.3659,26.1901,3/1/20,0
-81.9535,26.663,3/1/20,0
-111.2845,32.8162,3/1/20,0
-73.983,41.1489,3/1/20,0
-73.936,43.0324,3/1/20,0
-79.7848,32.7957,3/1/20,0
-122.5194,45.7466,3/1/20,0
-84.5641,33.8999,3/1/20,0
-112.0953,40.9629,3/1/20,0
-104.4723,38.9108,3/1/20,0
-157.8584,21.307,3/1/20,0
-122.7647,42.3345,3/1/20,0
-123.304,47.7425,3/1/20,0
-80.5883,34.3672,3/1/20,0
-121.6142,42.6953,3/1/20,0
-119.6963,37.2519,3/1/20,0
-122.1295,47.0676,3/1/20,0
-95.941,36.1593,3/1/20,0
25.4858,42.7339,3/1/20,0
73.2207,3.2028,3/1/20,0
-75.3879,40.229,3/1/20,0
90.3563,23.685,3/1/20,0
-77.2405,38.9085,3/1/20,0
-71.0498,42.9931,3/1/20,0
-77.0369,38.9072,3/1/20,0
-58.4438,-23.4425,3/1/20,0
-73.1822,42.3118,3/1/20,0
-86.822,36.1343,3/1/20,0
-123.2492,43.1261,3/1/20,0
-119.2321,36.9859,3/1/20,0
-76.3637,39.5839,3/1/20,0
-86.5401,39.8065,3/1/20,0
-74.0535,40.7453,3/1/20,0
-94.8521,38.8454,3/1/20,0
-120.9319,47.175,3/1/20,0
-82.3452,27.4799,3/1/20,0
-122.5927,44.8446,3/1/20,0
-86.6611,30.5773,3/1/20,0
-85.1479,34.0132,3/1/20,0
-117.3961,33.9533,3/1/20,0
-89.9253,35.1269,3/1/20,0
-90.4125,38.6103,3/1/20,0
-72.6151,40.9849,3/1/20,0
-74.3118,41.8586,3/1/20,0
-81.0755,29.028000000000002,3/1/20,0
-85.3232,51.2538,3/1/20,15
-116.5765,53.9333,3/1/20,0
-73.5491,52.9399,3/1/20,1
-91.5984,41.6699,3/1/20,0
20.1683,41.1533,3/1/20,0
33.4299,35.1264,3/1/20,0
-84.3542,38.4333,3/1/20,0
114.7277,4.5353,3/1/20,0
-73.135,43.0279,3/1/20,0
-93.7842,44.8254,3/1/20,0
-81.9098,26.8946,3/1/20,0
-84.4803,34.2515,3/1/20,0
-96.493,33.1795,3/1/20,0
-85.6435,38.1938,3/1/20,0
-90.1121,29.6499,3/1/20,0
-121.8474,40.7909,3/1/20,0
-81.9535,34.8606,3/1/20,0
53.0,32.0,3/1/20,978
128.0,36.0,3/1/20,3736
-121.4905,47.4009,3/1/20,0
-74.9481,42.1657,3/1/20,0
-119.6816,36.1162,3/1/20,0
114.2,22.3,3/1/20,96
-71.5301,42.2302,3/1/20,0
121.0,23.7,3/1/20,40
139.638,35.4437,3/1/20,44
108.0,16.0,3/1/20,16
35.2332,31.9522,3/1/20,0
-122.6655,37.6489,3/1/20,0
-83.6431,33.0406,3/1/20,0
-105.3111,39.0598,3/1/20,0
-81.6868,27.7663,3/1/20,0
-74.521,40.2989,3/1/20,0
-122.0709,44.571999999999996,3/1/20,0
-97.5635,31.0545,3/1/20,0
-88.9861,40.3495,3/1/20,0
-77.2098,40.5908,3/1/20,0
113.55,22.1667,3/1/20,10
90.0,60.0,3/1/20,2
-93.2105,42.0115,3/1/20,0
-76.8021,39.0639,3/1/20,0
-79.8064,35.6301,3/1/20,0
-80.945,33.8569,3/1/20,0
-86.6923,35.7478,3/1/20,0
-78.17,37.7693,3/1/20,0
-111.4312,33.7298,3/1/20,0
-86.2583,39.8494,3/1/20,0
-84.6701,37.6681,3/1/20,0
-77.0268,38.8974,3/1/20,0
-117.0554,38.3135,3/1/20,0
-71.5639,43.4525,3/1/20,0
28.3699,47.4116,3/1/20,0
-93.9002,45.6945,3/1/20,0
-98.2681,41.1254,3/1/20,0
-82.7649,40.3888,3/1/20,0
-71.5118,41.6809,3/1/20,0
-89.6165,44.2685,3/1/20,0
-63.0501,18.0708,3/1/20,0
-72.7554,41.5978,3/1/20,0
-157.4983,21.0943,3/1/20,0
-96.9289,35.5653,3/1/20,0
-111.8624,40.15,3/1/20,0
-1.5616,12.2383,3/1/20,0
-2.3644,49.3723,3/1/20,0
12.4534,41.9029,3/1/20,0
103.8467,46.8625,3/1/20,0
-80.7821,8.538,3/1/20,0
-96.7265,38.5266,3/1/20,0
-91.8678,31.1695,3/1/20,0
-92.2884,38.4561,3/1/20,0
-72.7107,44.0459,3/1/20,0
-152.4044,61.3707,3/1/20,0
